price,brand,yearOfRegistration,odometer,powerPS,notRepairedDamage
799,renault,2003,125000,58.0,no
6200,chevrolet,2009,150000,136.0,no
2800,opel,2002,90000,147.0,no
44990,bmw,2015,10000,326.0,no
6666,volkswagen,2006,150000,116.0,no
1600,audi,1996,150000,150.0,no
900,fiat,2002,150000,60.0,yes
4000,opel,2003,150000,125.0,yes
10990,bmw,2006,60000,129.0,no
650,opel,1995,150000,60.0,unknown
2499,fiat,2006,150000,131.0,no
7990,bmw,2006,150000,129.0,no
846,nissan,1998,150000,75.0,no
700,renault,1996,5000,50.0,no
2499,opel,2000,80000,116.0,no
14850,volkswagen,2006,150000,,no
7000,audi,2007,150000,179.0,no
24000,bmw,1991,150000,170.0,no
2000,opel,1980,150000,,unknown
950,opel,1997,150000,110.0,yes
600,mazda,2001,150000,98.0,no
6800,volkswagen,2009,150000,,no
6300,ford,2008,150000,175.0,no
11900,chevrolet,2008,150000,320.0,no
2250,mercedes_benz,2001,150000,143.0,no
13900,lancia,1992,150000,90.0,no
5700,mercedes_benz,2003,150000,177.0,no
7499,volkswagen,2006,150000,83.0,no
3300,ford,2006,150000,90.0,no
2600,volkswagen,1999,150000,150.0,no
8999,mercedes_benz,1979,125000,,no
5500,bmw,2005,150000,160.0,no
2800,renault,2003,70000,107.0,no
1650,peugeot,1999,150000,75.0,no
1000,rover,2003,100000,190.0,yes
999,opel,1997,150000,55.0,unknown
950,seat,2000,150000,950.0,no
2699,mercedes_benz,1999,150000,218.0,no
3900,seat,2006,125000,86.0,no
1300,volkswagen,2000,125000,100.0,yes
6550,mercedes_benz,2007,150000,193.0,no
3000,bmw,2002,150000,150.0,no
16000,volkswagen,2009,70000,140.0,no
1750,peugeot,2001,150000,136.0,unknown
39500,porsche,2010,150000,239.0,no
5200,renault,2012,40000,75.0,yes
13500,volkswagen,2008,150000,131.0,yes
1200,opel,2000,150000,90.0,no
2900,toyota,2016,150000,116.0,unknown
1999,volkswagen,1991,150000,95.0,no
550,bmw,1998,150000,116.0,unknown
5999,bmw,2006,80000,116.0,no
2250,toyota,1998,150000,86.0,no
1495,mercedes_benz,1997,150000,136.0,no
1490,mercedes_benz,1986,150000,72.0,no
4000,bmw,2001,150000,231.0,no
300,honda,1996,150000,,yes
1150,audi,1997,150000,101.0,no
10950,audi,2009,125000,102.0,no
1800,seat,2003,150000,150.0,no
730,mercedes_benz,1998,150000,82.0,unknown
400,fiat,2001,150000,74.0,unknown
13500,volkswagen,2011,125000,102.0,yes
130,fiat,1998,150000,54.0,unknown
1300,ford,2002,150000,173.0,no
1800,skoda,2002,150000,60.0,no
1800,renault,2000,150000,107.0,no
12900,volkswagen,2008,150000,170.0,unknown
1300,volkswagen,2001,150000,116.0,yes
699,ford,1998,150000,170.0,unknown
24400,volkswagen,2015,20000,150.0,no
899,opel,2000,150000,101.0,yes
7200,volkswagen,2008,150000,160.0,no
18500,bmw,2008,125000,235.0,no
3200,volkswagen,1999,50000,75.0,no
4800,audi,2005,150000,163.0,no
9900,sonstige_autos,1998,150000,305.0,unknown
700,renault,2002,150000,102.0,yes
2500,renault,2003,5000,,no
17900,volkswagen,2012,50000,170.0,no
4200,volkswagen,2005,150000,116.0,no
8300,bmw,2005,150000,231.0,no
22400,volkswagen,2014,20000,105.0,no
5400,audi,2007,150000,140.0,yes
6700,mercedes_benz,2004,150000,204.0,no
4200,citroen,2006,100000,90.0,no
6000,opel,2002,100000,125.0,yes
2600,mercedes_benz,1998,150000,136.0,no
12000,volkswagen,2008,150000,170.0,no
500,opel,1997,150000,101.0,yes
12200,audi,2005,150000,224.0,no
20890,bmw,2014,20000,95.0,no
2900,volkswagen,1994,150000,160.0,unknown
6399,bmw,2002,150000,170.0,no
4900,opel,2007,150000,150.0,no
3500,opel,2005,150000,150.0,no
3290,opel,2003,125000,118.0,no
100,ford,1994,90000,50.0,yes
850,ford,1998,150000,75.0,unknown
250,opel,1998,5000,,unknown
1750,opel,1997,125000,136.0,no
7950,bmw,2003,150000,184.0,no
4333,mercedes_benz,2001,150000,170.0,no
1250,bmw,1998,150000,,no
8950,mercedes_benz,2009,150000,116.0,no
2500,mini,2015,5000,75.0,unknown
4999,volkswagen,1993,150000,84.0,no
1600,peugeot,2003,150000,75.0,no
3650,ford,2005,100000,101.0,no
3000,renault,2002,70000,,no
4500,fiat,2012,60000,69.0,no
100,rover,1999,150000,,unknown
980,volvo,1997,150000,,no
14990,bmw,2008,150000,355.0,yes
15990,audi,2014,20000,105.0,no
9800,bmw,2009,90000,122.0,unknown
1399,toyota,2000,150000,,no
5000,bmw,1998,150000,195.0,unknown
7999,audi,2006,150000,179.0,no
1550,fiat,2002,100000,80.0,no
7100,volkswagen,2009,125000,80.0,no
1449,mercedes_benz,1998,150000,143.0,yes
3500,bmw,1995,150000,326.0,unknown
5100,volkswagen,2003,125000,116.0,no
2550,ford,2006,150000,80.0,yes
80000,audi,1990,150000,220.0,no
980,peugeot,2001,150000,,no
12000,audi,2007,125000,250.0,yes
23000,mercedes_benz,2011,50000,204.0,no
4444,bmw,2001,150000,231.0,no
1500,volkswagen,1981,100000,,unknown
2150,mercedes_benz,2003,150000,102.0,no
1700,honda,1995,150000,107.0,unknown
2000,ford,2003,60000,60.0,no
10250,volkswagen,2012,125000,105.0,no
600,bmw,1999,150000,116.0,no
500,bmw,1989,150000,99.0,yes
7200,land_rover,2004,150000,177.0,unknown
2499,ford,2002,150000,110.0,no
1500,nissan,1996,150000,125.0,yes
500,renault,1995,150000,75.0,yes
10000,volkswagen,2010,60000,80.0,no
1099,opel,1997,100000,45.0,no
4500,volkswagen,2004,150000,116.0,unknown
8200,volkswagen,2007,150000,140.0,no
900,renault,2002,5000,102.0,unknown
4999,mercedes_benz,2002,150000,163.0,no
590,citroen,1999,125000,75.0,no
4300,ford,2009,125000,69.0,no
5900,bmw,2005,150000,150.0,no
29200,volkswagen,2015,30000,184.0,no
999,ford,2000,150000,100.0,no
11950,bmw,2010,150000,184.0,no
750,opel,1995,150000,60.0,no
1200,citroen,2000,150000,115.0,no
3499,audi,2000,150000,75.0,no
7500,volkswagen,2007,150000,105.0,no
900,volkswagen,1996,150000,,no
1495,mercedes_benz,1998,150000,122.0,no
2700,mercedes_benz,2001,150000,170.0,no
1500,fiat,2004,150000,60.0,unknown
1250,volkswagen,1990,90000,54.0,no
3200,mazda,2004,150000,105.0,no
2799,renault,2002,150000,107.0,no
1900,ford,1999,150000,205.0,no
5450,opel,2007,60000,90.0,no
5450,opel,2007,70000,90.0,no
7400,audi,2003,80000,131.0,no
64500,volkswagen,2015,20000,204.0,no
22500,sonstige_autos,2016,40000,,no
1199,mercedes_benz,2000,150000,197.0,yes
11300,bmw,2003,150000,231.0,no
3350,renault,2005,150000,150.0,no
3950,opel,2007,150000,150.0,no
3800,bmw,1998,150000,220.0,no
700,mazda,1996,150000,107.0,unknown
7999,fiat,2012,60000,69.0,no
1500,renault,2002,150000,100.0,unknown
20500,opel,2015,10000,140.0,no
3290,opel,2006,125000,80.0,no
8650,mini,2007,125000,174.0,no
2700,renault,2006,150000,86.0,no
31490,volkswagen,2012,50000,179.0,no
3999,mercedes_benz,2004,150000,82.0,no
3150,audi,1993,150000,150.0,no
1250,seat,2000,150000,105.0,unknown
1750,bmw,2001,150000,170.0,no
4500,audi,2004,150000,285.0,unknown
1190,subaru,1998,150000,122.0,no
7450,audi,2007,150000,200.0,no
3800,seat,2002,150000,115.0,no
2600,fiat,2002,150000,131.0,unknown
26999,bmw,2009,150000,286.0,no
2450,volkswagen,2000,150000,101.0,unknown
2649,volkswagen,2000,150000,125.0,no
500,renault,1999,150000,58.0,yes
2700,kia,2003,80000,126.0,unknown
1500,citroen,2002,150000,90.0,no
800,renault,1998,150000,114.0,unknown
6800,bmw,1984,150000,184.0,no
1700,mercedes_benz,1991,150000,94.0,unknown
4444,volkswagen,2008,70000,60.0,no
5990,opel,2006,150000,150.0,unknown
2600,opel,2008,125000,60.0,no
3500,volkswagen,1996,150000,77.0,no
550,ford,1999,150000,101.0,no
3000,nissan,2004,125000,115.0,unknown
1650,fiat,2000,150000,90.0,unknown
3800,nissan,2009,90000,,no
599,renault,1994,150000,,yes
2800,volkswagen,2002,150000,131.0,no
5350,volkswagen,2006,150000,170.0,no
34500,volkswagen,2015,20000,177.0,no
199,ford,2000,80000,,unknown
1750,renault,1996,150000,90.0,no
1500,mercedes_benz,1999,150000,102.0,unknown
5900,lancia,2011,70000,70.0,unknown
4200,bmw,1998,125000,150.0,no
2300,ford,2005,150000,108.0,no
65699,porsche,1990,60000,250.0,no
23000,ford,2014,30000,149.0,no
2500,dacia,2009,125000,75.0,no
2699,opel,2016,150000,215.0,no
6200,audi,2006,150000,,no
5500,audi,2004,125000,131.0,no
2799,sonstige_autos,2006,10000,15.0,unknown
10750,kia,2012,50000,126.0,no
1000,smart,2000,20000,,no
1500,volkswagen,1992,150000,78.0,unknown
8900,volkswagen,2010,125000,122.0,no
7500,seat,2009,70000,86.0,no
5500,mercedes_benz,1988,150000,118.0,no
6800,audi,2008,150000,179.0,no
1400,mazda,2004,125000,101.0,no
1200,renault,2003,150000,150.0,no
3850,volkswagen,2004,150000,105.0,unknown
17700,subaru,2008,125000,300.0,no
1520,volkswagen,1997,150000,60.0,no
4900,audi,1993,150000,150.0,no
1,mercedes_benz,2016,150000,,unknown
32222,bmw,2007,100000,343.0,no
600,fiat,1999,150000,103.0,no
350,trabant,1989,90000,26.0,yes
7690,mercedes_benz,2004,150000,160.0,unknown
9800,audi,2006,150000,224.0,no
7000,bmw,2001,70000,170.0,no
600,nissan,1995,150000,,unknown
2550,volkswagen,2005,150000,102.0,no
6499,volkswagen,2002,150000,125.0,no
6980,kia,2009,125000,126.0,no
399,kia,1999,150000,133.0,yes
500,renault,2001,150000,75.0,no
499,ford,1992,90000,60.0,no
23400,audi,2008,125000,265.0,no
2600,mercedes_benz,2003,125000,82.0,no
250,nissan,1999,150000,,unknown
13450,volkswagen,2013,150000,140.0,no
3199,audi,1999,150000,150.0,no
32000,audi,2013,70000,177.0,no
1300,renault,2000,150000,107.0,unknown
700,audi,1998,150000,165.0,unknown
24000,audi,2009,150000,354.0,no
49900,porsche,1994,150000,300.0,no
3290,peugeot,2006,150000,109.0,no
6750,ford,2008,40000,80.0,no
4550,volkswagen,2006,125000,80.0,no
2300,mercedes_benz,2003,150000,170.0,yes
2500,volkswagen,2003,150000,131.0,no
14900,mercedes_benz,1959,70000,48.0,no
1450,bmw,1997,150000,150.0,no
1850,opel,2001,150000,75.0,unknown
8999,bmw,2005,150000,177.0,no
7999,seat,2016,150000,140.0,no
1390,opel,2004,150000,87.0,no
4444,bmw,2000,150000,170.0,unknown
1250,volkswagen,1996,150000,75.0,no
1800,renault,2004,150000,120.0,yes
11000,bmw,2006,150000,370.0,no
14999,mini,2009,30000,170.0,no
2500,volkswagen,2004,150000,,yes
13999,mercedes_benz,2006,150000,235.0,no
6490,volkswagen,2009,125000,109.0,no
1250,volkswagen,1997,150000,69.0,no
9499,mercedes_benz,2006,150000,231.0,no
4750,renault,2010,80000,90.0,yes
2900,peugeot,2009,150000,60.0,no
49500,toyota,2012,40000,,no
699,volkswagen,2000,150000,60.0,unknown
5500,volkswagen,2006,150000,102.0,no
1099,volkswagen,2000,5000,,unknown
3500,smart,2008,70000,,unknown
34990,porsche,2003,80000,320.0,no
5890,skoda,2009,70000,150.0,no
11900,kia,2011,90000,116.0,no
1900,alfa_romeo,2003,150000,140.0,no
1642,bmw,2015,10000,362.0,no
1200,peugeot,2000,150000,60.0,no
28500,mercedes_benz,2010,150000,387.0,unknown
1700,opel,1999,125000,136.0,no
3300,audi,2001,150000,155.0,no
2299,peugeot,2003,150000,110.0,unknown
4990,bmw,2005,150000,150.0,no
2499,nissan,2003,150000,98.0,no
5000,audi,2005,150000,140.0,yes
2550,smart,2002,40000,61.0,no
5690,mercedes_benz,2016,150000,177.0,no
48850,sonstige_autos,2015,10000,220.0,no
5200,volkswagen,2005,150000,140.0,no
4900,mercedes_benz,2001,125000,163.0,no
1500,bmw,1999,150000,116.0,no
4900,mercedes_benz,2005,150000,116.0,unknown
3470,audi,2002,125000,150.0,no
4900,volkswagen,1999,150000,220.0,unknown
699,opel,1996,150000,,unknown
7499,hyundai,2007,150000,155.0,no
5500,mercedes_benz,2002,150000,,no
750,fiat,1999,125000,60.0,no
1111,alfa_romeo,1998,150000,190.0,no
1299,mercedes_benz,1990,150000,94.0,unknown
350,bmw,1990,5000,115.0,yes
70,mercedes_benz,1985,10000,,unknown
2950,bmw,2001,150000,170.0,no
270,mercedes_benz,1995,150000,95.0,unknown
2000,mercedes_benz,2000,150000,,unknown
2350,skoda,2004,150000,75.0,no
180,opel,2000,150000,,unknown
1600,audi,1985,150000,,unknown
400,ford,1999,150000,115.0,no
450,volkswagen,2016,150000,55.0,unknown
9800,dacia,2011,70000,107.0,no
1750,hyundai,2005,150000,63.0,no
350,ford,2016,70000,,unknown
200,ford,1993,125000,50.0,no
2500,bmw,1999,150000,170.0,no
5500,volkswagen,2005,150000,131.0,no
1850,mercedes_benz,2003,150000,,unknown
490,ford,1999,100000,60.0,unknown
4790,ford,2006,150000,125.0,no
12700,bmw,2011,150000,143.0,no
4100,renault,2007,50000,75.0,unknown
2000,volkswagen,1999,150000,90.0,no
2800,citroen,2003,150000,133.0,no
44900,chevrolet,2012,30000,587.0,no
6990,mercedes_benz,2003,150000,177.0,no
4600,peugeot,2007,150000,136.0,no
6700,mercedes_benz,2002,60000,143.0,no
15490,mercedes_benz,2001,150000,354.0,no
3000,toyota,2007,80000,68.0,no
900,volkswagen,2001,150000,50.0,yes
1300,porsche,1985,90000,,yes
10498,volkswagen,2011,125000,105.0,no
3795,volkswagen,2003,5000,105.0,unknown
5450,audi,2000,150000,180.0,no
20000,mercedes_benz,2011,50000,265.0,no
15000,seat,2008,125000,344.0,no
7400,mercedes_benz,2005,150000,163.0,no
2300,ford,2003,150000,101.0,yes
399,opel,1997,150000,60.0,no
780,volkswagen,1998,150000,,no
3000,volkswagen,2002,150000,75.0,no
9700,volkswagen,2005,150000,,no
8990,kia,2011,60000,128.0,no
20999,bmw,2012,60000,143.0,no
1800,volkswagen,2000,150000,90.0,no
900,opel,1999,150000,90.0,no
1450,opel,2002,150000,100.0,no
1500,volkswagen,2000,150000,75.0,unknown
2000,volkswagen,2016,150000,107.0,unknown
550,opel,1998,150000,101.0,yes
9900,volkswagen,2011,150000,140.0,no
3400,toyota,2002,150000,90.0,no
450,ford,1999,5000,118.0,unknown
800,volkswagen,1999,150000,150.0,yes
280,renault,1997,150000,114.0,yes
7700,bmw,2003,150000,184.0,no
20790,mercedes_benz,2012,70000,170.0,no
3850,toyota,2007,100000,69.0,no
1450,renault,2002,150000,95.0,no
9400,volkswagen,2008,60000,150.0,no
7950,peugeot,2007,50000,136.0,no
9700,mercedes_benz,2007,150000,292.0,yes
27700,mercedes_benz,2013,20000,156.0,no
21000,mercedes_benz,2009,100000,231.0,no
799,ford,2003,125000,54.0,no
4500,audi,2004,150000,,yes
350,fiat,1999,150000,64.0,yes
6950,volkswagen,2004,150000,105.0,no
7299,volkswagen,2006,150000,140.0,no
20500,audi,2012,50000,150.0,no
35999,mercedes_benz,2004,90000,500.0,no
2500,mazda,2001,125000,101.0,no
11300,volkswagen,2010,50000,80.0,no
560,audi,1997,150000,150.0,yes
555,opel,1997,150000,44.0,no
700,citroen,2002,150000,140.0,yes
950,alfa_romeo,1998,150000,,no
650,renault,2002,125000,107.0,yes
1499,mercedes_benz,1994,150000,,no
8500,volkswagen,2008,150000,140.0,no
390,volkswagen,1990,5000,,unknown
1,opel,2000,150000,60.0,unknown
2400,mercedes_benz,1998,150000,170.0,no
950,renault,1998,150000,114.0,no
580,bmw,1995,150000,100.0,unknown
2500,volkswagen,1984,150000,54.0,no
5500,bmw,2004,150000,,no
1350,renault,2003,150000,75.0,unknown
4300,mazda,2005,125000,,yes
10500,bmw,2006,150000,163.0,no
6450,ford,2005,150000,145.0,no
53000,jaguar,2015,5000,200.0,no
20200,mercedes_benz,2014,60000,136.0,no
1099,opel,1998,150000,101.0,no
499,opel,1995,150000,136.0,no
550,ford,1997,150000,60.0,no
7350,bmw,2009,125000,122.0,no
2300,nissan,2001,150000,120.0,unknown
8000,volkswagen,2005,150000,140.0,no
1400,opel,2003,150000,75.0,no
299000,porsche,1977,100000,260.0,no
1500,chrysler,2003,150000,121.0,no
300,ford,1997,150000,60.0,unknown
4000,fiat,1966,100000,23.0,no
9500,peugeot,2011,40000,120.0,yes
7750,audi,2004,150000,224.0,unknown
5100,bmw,2001,150000,192.0,no
10800,audi,2011,125000,122.0,no
4100,volkswagen,2005,150000,140.0,unknown
19500,mini,2015,20000,98.0,no
3800,fiat,2009,90000,75.0,no
1499,renault,2003,125000,60.0,no
7000,bmw,2006,150000,150.0,no
1750,bmw,1999,150000,118.0,yes
13990,volkswagen,2011,90000,105.0,no
800,opel,2000,150000,65.0,unknown
1880,lancia,2001,150000,108.0,no
13500,opel,2011,60000,125.0,no
3990,citroen,2008,70000,68.0,no
200,nissan,2000,150000,,unknown
5290,volkswagen,2008,150000,80.0,no
430,volkswagen,1999,150000,50.0,unknown
1500,ford,2002,150000,116.0,no
8300,opel,2012,50000,101.0,no
39700,audi,2014,20000,300.0,no
2199,peugeot,2006,80000,58.0,no
17999,toyota,2014,30000,136.0,no
1700,hyundai,2001,125000,160.0,no
3200,mercedes_benz,1990,150000,180.0,no
2850,mini,2016,125000,90.0,unknown
22500,bmw,2011,100000,204.0,no
2200,mercedes_benz,2001,150000,170.0,no
10500,citroen,2008,150000,204.0,no
2890,volkswagen,2001,150000,105.0,no
400,renault,1997,100000,54.0,no
1500,volkswagen,1998,150000,,yes
150,ford,2000,150000,115.0,yes
14500,bmw,2009,125000,143.0,no
1950,renault,2000,150000,65.0,no
2250,volkswagen,2001,125000,60.0,no
1200,bmw,1999,150000,,yes
12199,mercedes_benz,2009,150000,,no
1400,ford,2000,125000,60.0,no
6790,volkswagen,2006,80000,102.0,no
499,volkswagen,1996,150000,116.0,unknown
1699,daihatsu,2005,150000,54.0,unknown
10850,hyundai,2014,40000,101.0,no
1000,opel,1997,150000,101.0,no
4199,fiat,2011,80000,69.0,no
950,renault,1998,125000,58.0,no
19900,volkswagen,2013,90000,140.0,no
8500,ford,2012,60000,200.0,no
5500,mitsubishi,2000,150000,,unknown
6490,audi,2001,150000,150.0,no
2750,volkswagen,2002,150000,105.0,no
12300,bmw,2004,150000,333.0,no
599,volkswagen,1994,150000,75.0,no
5800,bmw,1997,150000,235.0,no
1150,bmw,1995,150000,,unknown
5300,volkswagen,2006,150000,75.0,unknown
1370,renault,1999,150000,90.0,no
999,ford,2001,125000,,unknown
7490,mini,2005,90000,116.0,no
12800,bmw,2009,80000,170.0,no
1750,fiat,2002,150000,,unknown
16499,audi,2010,80000,143.0,no
1599,volkswagen,2000,150000,115.0,no
3800,toyota,2009,70000,68.0,no
7299,volkswagen,2007,30000,80.0,unknown
3990,volkswagen,1998,50000,125.0,no
4550,mercedes_benz,2007,150000,109.0,no
11850,mercedes_benz,2008,150000,170.0,no
3500,audi,1996,150000,150.0,unknown
35499,ford,2015,10000,250.0,no
3500,chrysler,2006,150000,203.0,yes
11950,mercedes_benz,2009,150000,170.0,no
550,opel,1999,150000,54.0,no
800,bmw,2000,150000,115.0,unknown
18900,mercedes_benz,2003,125000,245.0,no
230,mercedes_benz,2005,5000,,unknown
1199,bmw,1986,150000,122.0,yes
1250,opel,1973,150000,,no
24500,mini,2013,20000,184.0,no
2222,citroen,2002,150000,207.0,no
4999,volkswagen,2009,150000,80.0,unknown
2600,renault,2008,150000,59.0,no
7250,audi,2008,80000,102.0,no
1550,audi,2001,150000,180.0,unknown
444,seat,1995,150000,90.0,unknown
500,renault,1997,150000,54.0,unknown
4800,bmw,1995,150000,,unknown
9950,volkswagen,2008,150000,140.0,unknown
800,mercedes_benz,2016,150000,82.0,yes
4650,fiat,2006,90000,69.0,unknown
3490,bmw,2002,150000,192.0,no
13500,audi,2008,150000,143.0,no
17200,volkswagen,2009,150000,299.0,no
4300,opel,2007,150000,120.0,no
19777,jaguar,2006,90000,298.0,no
700,volkswagen,1994,150000,75.0,no
17000,mercedes_benz,2005,150000,306.0,no
4290,bmw,1999,150000,193.0,no
2850,volkswagen,2005,150000,140.0,yes
1500,suzuki,1992,150000,,unknown
1500,peugeot,2002,125000,109.0,no
3800,mercedes_benz,1999,150000,,no
7499,volkswagen,2016,150000,34.0,unknown
1999,ford,2008,150000,90.0,yes
800,skoda,2002,150000,116.0,no
880,bmw,1991,90000,118.0,no
5990,smart,2011,50000,71.0,unknown
14700,mini,2014,30000,136.0,unknown
2250,smart,2000,150000,41.0,no
5500,seat,2006,150000,140.0,no
5700,volkswagen,2010,90000,70.0,no
1970,smart,2001,150000,55.0,no
2400,mitsubishi,2002,40000,100.0,no
7400,bmw,2004,150000,,no
3100,renault,2006,125000,,unknown
2300,volkswagen,1972,100000,34.0,no
5500,volkswagen,2002,150000,170.0,no
2600,opel,2004,150000,105.0,no
550,renault,1998,150000,58.0,unknown
5700,toyota,2004,150000,116.0,no
6500,mercedes_benz,2001,150000,279.0,no
16000,bmw,2007,150000,235.0,no
1800,volkswagen,1997,150000,125.0,no
2200,bmw,1992,150000,150.0,no
15490,bmw,2009,90000,170.0,no
8000,bmw,2004,150000,177.0,no
2950,volkswagen,1999,150000,150.0,no
250,mitsubishi,2000,150000,122.0,yes
15700,skoda,2014,10000,105.0,no
1300,volkswagen,1999,150000,116.0,no
3900,bmw,2002,150000,163.0,no
3000,fiat,2007,150000,90.0,no
399,opel,1997,150000,75.0,no
9500,opel,2013,50000,90.0,no
2290,mercedes_benz,2001,100000,102.0,no
15400,nissan,2011,80000,131.0,no
1600,nissan,2001,125000,90.0,no
2550,nissan,2002,5000,116.0,no
7800,fiat,2011,50000,69.0,unknown
14900,mitsubishi,2010,40000,170.0,no
2500,mercedes_benz,2002,150000,125.0,unknown
4300,opel,2006,150000,120.0,no
7800,bmw,2005,150000,150.0,no
950,seat,1998,150000,60.0,no
8200,mercedes_benz,2006,150000,163.0,no
1800,audi,2001,150000,101.0,no
1500,renault,2006,150000,150.0,yes
21000,audi,2012,80000,143.0,no
550,renault,2000,150000,107.0,yes
4950,volkswagen,2006,150000,90.0,no
1890,renault,2005,150000,,no
550,peugeot,1997,150000,75.0,no
1400,fiat,2000,125000,,unknown
599,citroen,2004,150000,,yes
28000,porsche,2003,150000,320.0,unknown
3700,mitsubishi,2004,150000,136.0,no
599,ford,2003,150000,,unknown
1000,renault,2003,150000,75.0,yes
8990,audi,2009,70000,125.0,no
4990,skoda,2005,150000,105.0,no
899,opel,2000,150000,75.0,no
599,opel,1996,150000,45.0,yes
8550,bmw,2007,150000,143.0,no
3600,volvo,1999,150000,140.0,no
10950,volkswagen,2012,150000,140.0,no
17900,bmw,2008,150000,218.0,no
1050,ford,2016,150000,,unknown
50,renault,2016,5000,,no
10700,skoda,2011,90000,179.0,no
2800,peugeot,2005,150000,109.0,unknown
1000,volkswagen,2000,150000,115.0,unknown
15800,fiat,1960,70000,15.0,no
25000,sonstige_autos,2005,150000,330.0,no
2990,volkswagen,2005,150000,101.0,unknown
5300,ford,2009,150000,125.0,yes
4000,renault,2011,90000,75.0,no
9600,volkswagen,2011,150000,140.0,no
3500,hyundai,2007,30000,63.0,no
4200,audi,2006,150000,170.0,no
4999,bmw,2002,150000,170.0,no
1899,opel,2001,150000,179.0,unknown
10490,volkswagen,2008,80000,122.0,unknown
3200,volkswagen,1996,150000,75.0,no
9399,skoda,2010,150000,105.0,no
150,volkswagen,1999,150000,74.0,yes
8800,audi,2000,150000,265.0,no
13000,volkswagen,2009,125000,140.0,no
20911,volkswagen,2012,70000,170.0,no
6850,bmw,2007,100000,122.0,no
2800,bmw,2001,150000,170.0,unknown
100,volkswagen,2005,150000,,unknown
2290,ford,2003,150000,116.0,no
5150,volvo,2005,150000,140.0,no
800,hyundai,2009,150000,75.0,yes
9350,renault,2014,40000,73.0,no
950,nissan,2000,150000,,unknown
300,volkswagen,1996,150000,60.0,yes
10500,peugeot,2011,70000,,no
1400,mercedes_benz,1995,150000,144.0,no
1990,opel,2002,150000,147.0,no
